Generation,Score Fitness,Min Fitness,Max Fitness,Mean Fitness
78,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
79,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
80,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
81,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
82,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
83,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
84,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
85,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
86,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
87,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
88,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
89,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
90,"[0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459, 0.002878441999631459]",0.002878441999631459,0.002878441999631459,0.0028784419996314586
